Source,Target,Relation
Raihanb67586859,KoushaniMukher1,follower_of_friend
nabendu_gayen,KoushaniMukher1,follower_of_friend
KarmakarBumba,KoushaniMukher1,follower_of_friend
RBaibars,KoushaniMukher1,follower_of_friend
KhandakarOliul,KoushaniMukher1,follower_of_friend
Shining36075008,KoushaniMukher1,follower_of_friend
Priyank83729279,KoushaniMukher1,follower_of_friend
FardinE37290749,KoushaniMukher1,follower_of_friend
Sarfara47630895,KoushaniMukher1,follower_of_friend
BabanSa95111074,KoushaniMukher1,follower_of_friend
KoushaniMukher1,Magic1265423473,friend_of_friend
KoushaniMukher1,SUVOSaha6566524,friend_of_friend
KoushaniMukher1,Abdulla70953143,friend_of_friend
KoushaniMukher1,SKJesminKhatun1,friend_of_friend
KoushaniMukher1,Anusree7B,friend_of_friend
KoushaniMukher1,AhmdeIshan,friend_of_friend
KoushaniMukher1,mahato_ishita,friend_of_friend
KoushaniMukher1,AbbasSk45281793,friend_of_friend
KoushaniMukher1,a8fwkAPhUkah8Mx,friend_of_friend
KoushaniMukher1,Mdshams37595108,friend_of_friend
KoushaniMukher1,Raihanb67586859,friend_of_friend
KoushaniMukher1,nabendu_gayen,friend_of_friend
KoushaniMukher1,KarmakarBumba,friend_of_friend
KoushaniMukher1,RBaibars,friend_of_friend
KoushaniMukher1,KhandakarOliul,friend_of_friend
KoushaniMukher1,Shining36075008,friend_of_friend
KoushaniMukher1,Priyank83729279,friend_of_friend
KoushaniMukher1,FardinE37290749,friend_of_friend
KoushaniMukher1,Sarfara47630895,friend_of_friend
KoushaniMukher1,BabanSa95111074,friend_of_friend
@derekobrienmp,iamrajchoco,friend
SkMokidul,iamrajchoco,follower_of_friend
APUMANNA16,iamrajchoco,follower_of_friend
MdSahid76410172,iamrajchoco,follower_of_friend
RAKESHBHATTACH4,iamrajchoco,follower_of_friend
Abdulla70953143,iamrajchoco,follower_of_friend
DeepKar30314311,iamrajchoco,follower_of_friend
TrinamulNews653,iamrajchoco,follower_of_friend
sambhuDe7,iamrajchoco,follower_of_friend
ArifAliPthan1,iamrajchoco,follower_of_friend
Shreedip4,iamrajchoco,follower_of_friend
ShovanR97306262,iamrajchoco,follower_of_friend
ManikBa31502648,iamrajchoco,follower_of_friend
AyanKum40109779,iamrajchoco,follower_of_friend
AnkitaR90171343,iamrajchoco,follower_of_friend
gtfo_re,iamrajchoco,follower_of_friend
SabanaTarannum7,iamrajchoco,follower_of_friend
BabarMandal4,iamrajchoco,follower_of_friend
mdsalehin30,iamrajchoco,follower_of_friend
Debashi45075100,iamrajchoco,follower_of_friend
iampriyanjali,iamrajchoco,follower_of_friend
iamrajchoco,SkMokidul,friend_of_friend
iamrajchoco,APUMANNA16,friend_of_friend
iamrajchoco,MdSahid76410172,friend_of_friend
iamrajchoco,RAKESHBHATTACH4,friend_of_friend
iamrajchoco,Abdulla70953143,friend_of_friend
iamrajchoco,DeepKar30314311,friend_of_friend
iamrajchoco,TrinamulNews653,friend_of_friend
iamrajchoco,sambhuDe7,friend_of_friend
iamrajchoco,ArifAliPthan1,friend_of_friend
iamrajchoco,Shreedip4,friend_of_friend
iamrajchoco,ShovanR97306262,friend_of_friend
iamrajchoco,ManikBa31502648,friend_of_friend
iamrajchoco,AyanKum40109779,friend_of_friend
iamrajchoco,AnkitaR90171343,friend_of_friend
iamrajchoco,gtfo_re,friend_of_friend
iamrajchoco,SabanaTarannum7,friend_of_friend
iamrajchoco,BabarMandal4,friend_of_friend
iamrajchoco,mdsalehin30,friend_of_friend
iamrajchoco,Debashi45075100,friend_of_friend
iamrajchoco,iampriyanjali,friend_of_friend
@derekobrienmp,NilanjanDas_,friend
Magic1265423473,NilanjanDas_,follower_of_friend
RajibSa42133211,NilanjanDas_,follower_of_friend
ParamanandaG,NilanjanDas_,follower_of_friend
BaidyaPersonal,NilanjanDas_,follower_of_friend
TOPGRADEWRITE10,NilanjanDas_,follower_of_friend
JamilHussen9,NilanjanDas_,follower_of_friend
KhandakarOliul,NilanjanDas_,follower_of_friend
Siddhar82439082,NilanjanDas_,follower_of_friend
TorTois77158264,NilanjanDas_,follower_of_friend
nirmals98010382,NilanjanDas_,follower_of_friend
AnkitGanguly14,NilanjanDas_,follower_of_friend
NasimAktarMoll1,NilanjanDas_,follower_of_friend
AyanDut03915712,NilanjanDas_,follower_of_friend
Jio70363684,NilanjanDas_,follower_of_friend
RasnaulAlam4,NilanjanDas_,follower_of_friend
Subhasis_,NilanjanDas_,follower_of_friend
AnanyaB11093354,NilanjanDas_,follower_of_friend
Dhirend26184060,NilanjanDas_,follower_of_friend
Rohit1998au,NilanjanDas_,follower_of_friend
Swarnen22060650,NilanjanDas_,follower_of_friend
NilanjanDas_,Magic1265423473,friend_of_friend
NilanjanDas_,RajibSa42133211,friend_of_friend
NilanjanDas_,ParamanandaG,friend_of_friend
NilanjanDas_,BaidyaPersonal,friend_of_friend
NilanjanDas_,TOPGRADEWRITE10,friend_of_friend
NilanjanDas_,JamilHussen9,friend_of_friend
NilanjanDas_,KhandakarOliul,friend_of_friend
NilanjanDas_,Siddhar82439082,friend_of_friend
NilanjanDas_,TorTois77158264,friend_of_friend
NilanjanDas_,nirmals98010382,friend_of_friend
NilanjanDas_,AnkitGanguly14,friend_of_friend
NilanjanDas_,NasimAktarMoll1,friend_of_friend
NilanjanDas_,AyanDut03915712,friend_of_friend
NilanjanDas_,Jio70363684,friend_of_friend
NilanjanDas_,RasnaulAlam4,friend_of_friend
NilanjanDas_,Subhasis_,friend_of_friend
NilanjanDas_,AnanyaB11093354,friend_of_friend
NilanjanDas_,Dhirend26184060,friend_of_friend
NilanjanDas_,Rohit1998au,friend_of_friend
NilanjanDas_,Swarnen22060650,friend_of_friend
@derekobrienmp,sdo_ojha,friend
sheokumarpande1,sdo_ojha,follower_of_friend
BeingMdIbrar,sdo_ojha,follower_of_friend
MukeshP68302795,sdo_ojha,follower_of_friend
Satyend11371050,sdo_ojha,follower_of_friend
Sona_Agrawal116,sdo_ojha,follower_of_friend
nahBhai,sdo_ojha,follower_of_friend
raju_tibbi,sdo_ojha,follower_of_friend
JanhviSaxenaNMY,sdo_ojha,follower_of_friend
Himansh06491768,sdo_ojha,follower_of_friend
VadherSanjayku1,sdo_ojha,follower_of_friend
niranjann_s,sdo_ojha,follower_of_friend
akbairwa76,sdo_ojha,follower_of_friend
Hastimalvaishn7,sdo_ojha,follower_of_friend
cMB1HW8PJo4da4u,sdo_ojha,follower_of_friend
AayushKhushHua,sdo_ojha,follower_of_friend
Sonukingdubay,sdo_ojha,follower_of_friend
Mai_Hu_Kafir,sdo_ojha,follower_of_friend
MeghaKejriwal19,sdo_ojha,follower_of_friend
aggarwalkashok,sdo_ojha,follower_of_friend
_adityakumarjha,sdo_ojha,follower_of_friend
sdo_ojha,sheokumarpande1,friend_of_friend
sdo_ojha,BeingMdIbrar,friend_of_friend
sdo_ojha,MukeshP68302795,friend_of_friend
sdo_ojha,Satyend11371050,friend_of_friend
sdo_ojha,Sona_Agrawal116,friend_of_friend
sdo_ojha,nahBhai,friend_of_friend
sdo_ojha,raju_tibbi,friend_of_friend
sdo_ojha,JanhviSaxenaNMY,friend_of_friend
sdo_ojha,Himansh06491768,friend_of_friend
sdo_ojha,VadherSanjayku1,friend_of_friend
sdo_ojha,niranjann_s,friend_of_friend
sdo_ojha,akbairwa76,friend_of_friend
sdo_ojha,Hastimalvaishn7,friend_of_friend
sdo_ojha,cMB1HW8PJo4da4u,friend_of_friend
sdo_ojha,AayushKhushHua,friend_of_friend
sdo_ojha,Sonukingdubay,friend_of_friend
sdo_ojha,Mai_Hu_Kafir,friend_of_friend
sdo_ojha,MeghaKejriwal19,friend_of_friend
sdo_ojha,aggarwalkashok,friend_of_friend
sdo_ojha,_adityakumarjha,friend_of_friend
@derekobrienmp,sayani06,friend
SkMokidul,sayani06,follower_of_friend
RayAntara,sayani06,follower_of_friend
Magic1265423473,sayani06,follower_of_friend
RebelWb,sayani06,follower_of_friend
deepakbornare,sayani06,follower_of_friend
Arnab19De,sayani06,follower_of_friend
KaifiBadshah,sayani06,follower_of_friend
045f47cba009441,sayani06,follower_of_friend
MdSahid76410172,sayani06,follower_of_friend
RAKESHBHATTACH4,sayani06,follower_of_friend
DeepshikhaHald9,sayani06,follower_of_friend
Abdulla70953143,sayani06,follower_of_friend
BhowmikPuspita,sayani06,follower_of_friend
SoumodeepSutra6,sayani06,follower_of_friend
AslamMo04736553,sayani06,follower_of_friend
Piya2340,sayani06,follower_of_friend
Subha98438824,sayani06,follower_of_friend
poulamiigupta,sayani06,follower_of_friend
PoojaKeerthana,sayani06,follower_of_friend
sambhuDe7,sayani06,follower_of_friend
sayani06,SkMokidul,friend_of_friend
sayani06,RayAntara,friend_of_friend
sayani06,Magic1265423473,friend_of_friend
sayani06,RebelWb,friend_of_friend
sayani06,deepakbornare,friend_of_friend
sayani06,Arnab19De,friend_of_friend
sayani06,KaifiBadshah,friend_of_friend
sayani06,045f47cba009441,friend_of_friend
sayani06,MdSahid76410172,friend_of_friend
sayani06,RAKESHBHATTACH4,friend_of_friend
sayani06,DeepshikhaHald9,friend_of_friend
sayani06,Abdulla70953143,friend_of_friend
sayani06,BhowmikPuspita,friend_of_friend
sayani06,SoumodeepSutra6,friend_of_friend
sayani06,AslamMo04736553,friend_of_friend
sayani06,Piya2340,friend_of_friend
sayani06,Subha98438824,friend_of_friend
sayani06,poulamiigupta,friend_of_friend
sayani06,PoojaKeerthana,friend_of_friend
sayani06,sambhuDe7,friend_of_friend
@derekobrienmp,IndiaToday,friend
Parveen14269391,IndiaToday,follower_of_friend
NadeemM02246026,IndiaToday,follower_of_friend
APUMANNA16,IndiaToday,follower_of_friend
KavitaS90638031,IndiaToday,follower_of_friend
AjayKha82758133,IndiaToday,follower_of_friend
Raj08794625,IndiaToday,follower_of_friend
Zoheb74,IndiaToday,follower_of_friend
kunalBh18548728,IndiaToday,follower_of_friend
Lucifer89821742,IndiaToday,follower_of_friend
va_prasanna,IndiaToday,follower_of_friend
SabaKha92283809,IndiaToday,follower_of_friend
SnigdhaLenka3,IndiaToday,follower_of_friend
Gangadh89866405,IndiaToday,follower_of_friend
umesh_kumar_xyz,IndiaToday,follower_of_friend
Siddhra05779381,IndiaToday,follower_of_friend
imramsinghbish1,IndiaToday,follower_of_friend
MdVicky99209549,IndiaToday,follower_of_friend
AbhishekAShett3,IndiaToday,follower_of_friend
Shailes36329993,IndiaToday,follower_of_friend
MAbinayasri1,IndiaToday,follower_of_friend
IndiaToday,Parveen14269391,friend_of_friend
IndiaToday,NadeemM02246026,friend_of_friend
IndiaToday,APUMANNA16,friend_of_friend
IndiaToday,KavitaS90638031,friend_of_friend
IndiaToday,AjayKha82758133,friend_of_friend
IndiaToday,Raj08794625,friend_of_friend
IndiaToday,Zoheb74,friend_of_friend
IndiaToday,kunalBh18548728,friend_of_friend
IndiaToday,Lucifer89821742,friend_of_friend
IndiaToday,va_prasanna,friend_of_friend
IndiaToday,SabaKha92283809,friend_of_friend
IndiaToday,SnigdhaLenka3,friend_of_friend
IndiaToday,Gangadh89866405,friend_of_friend
IndiaToday,umesh_kumar_xyz,friend_of_friend
IndiaToday,Siddhra05779381,friend_of_friend
IndiaToday,imramsinghbish1,friend_of_friend
IndiaToday,MdVicky99209549,friend_of_friend
IndiaToday,AbhishekAShett3,friend_of_friend
IndiaToday,Shailes36329993,friend_of_friend
IndiaToday,MAbinayasri1,friend_of_friend
@derekobrienmp,TheKaranMenon,friend
gursace,TheKaranMenon,follower_of_friend
bluecatgrey,TheKaranMenon,follower_of_friend
ZosxaN,TheKaranMenon,follower_of_friend
qwertyuivy,TheKaranMenon,follower_of_friend
hmk62407404,TheKaranMenon,follower_of_friend
medickimw,TheKaranMenon,follower_of_friend
JooHyun_Kang,TheKaranMenon,follower_of_friend
LarawayMary,TheKaranMenon,follower_of_friend
RaviSwag,TheKaranMenon,follower_of_friend
Bored_Wan,TheKaranMenon,follower_of_friend
Nyerr_Nyerr,TheKaranMenon,follower_of_friend
blkpert,TheKaranMenon,follower_of_friend
michelezug,TheKaranMenon,follower_of_friend
arklypurple,TheKaranMenon,follower_of_friend
cpnickell,TheKaranMenon,follower_of_friend
preciouscurios,TheKaranMenon,follower_of_friend
PunsKill,TheKaranMenon,follower_of_friend
ssingerm,TheKaranMenon,follower_of_friend
corincomrade,TheKaranMenon,follower_of_friend
ventisenti,TheKaranMenon,follower_of_friend
TheKaranMenon,gursace,friend_of_friend
TheKaranMenon,bluecatgrey,friend_of_friend
TheKaranMenon,ZosxaN,friend_of_friend
TheKaranMenon,qwertyuivy,friend_of_friend
TheKaranMenon,hmk62407404,friend_of_friend
TheKaranMenon,medickimw,friend_of_friend
TheKaranMenon,JooHyun_Kang,friend_of_friend
TheKaranMenon,LarawayMary,friend_of_friend
TheKaranMenon,RaviSwag,friend_of_friend
TheKaranMenon,Bored_Wan,friend_of_friend
TheKaranMenon,Nyerr_Nyerr,friend_of_friend
TheKaranMenon,blkpert,friend_of_friend
TheKaranMenon,michelezug,friend_of_friend
TheKaranMenon,arklypurple,friend_of_friend
TheKaranMenon,cpnickell,friend_of_friend
TheKaranMenon,preciouscurios,friend_of_friend
TheKaranMenon,PunsKill,friend_of_friend
TheKaranMenon,ssingerm,friend_of_friend
TheKaranMenon,corincomrade,friend_of_friend
TheKaranMenon,ventisenti,friend_of_friend
@derekobrienmp,CPKolkata,friend
MyphotosRocky,CPKolkata,follower_of_friend
mdnraika,CPKolkata,follower_of_friend
BinodBhai4,CPKolkata,follower_of_friend
AtharvaKumar11,CPKolkata,follower_of_friend
PankajS15331811,CPKolkata,follower_of_friend
NiShAnT08531638,CPKolkata,follower_of_friend
Irshad25410814,CPKolkata,follower_of_friend
LuckyMe_gs,CPKolkata,follower_of_friend
sonaindia2017,CPKolkata,follower_of_friend
i_the_biker,CPKolkata,follower_of_friend
Somanth_Das,CPKolkata,follower_of_friend
gaurav_karmakar,CPKolkata,follower_of_friend
REHMAN61207928,CPKolkata,follower_of_friend
JhaRamendra,CPKolkata,follower_of_friend
AsotaSingh,CPKolkata,follower_of_friend
manna_sushanta,CPKolkata,follower_of_friend
v_87verma,CPKolkata,follower_of_friend
princesharath,CPKolkata,follower_of_friend
Harshwardhan85,CPKolkata,follower_of_friend
Vishaljaiman8,CPKolkata,follower_of_friend
CPKolkata,MyphotosRocky,friend_of_friend
CPKolkata,mdnraika,friend_of_friend
CPKolkata,BinodBhai4,friend_of_friend
CPKolkata,AtharvaKumar11,friend_of_friend
CPKolkata,PankajS15331811,friend_of_friend
CPKolkata,NiShAnT08531638,friend_of_friend
CPKolkata,Irshad25410814,friend_of_friend
CPKolkata,LuckyMe_gs,friend_of_friend
CPKolkata,sonaindia2017,friend_of_friend
CPKolkata,i_the_biker,friend_of_friend
CPKolkata,Somanth_Das,friend_of_friend
CPKolkata,gaurav_karmakar,friend_of_friend
CPKolkata,REHMAN61207928,friend_of_friend
CPKolkata,JhaRamendra,friend_of_friend
CPKolkata,AsotaSingh,friend_of_friend
CPKolkata,manna_sushanta,friend_of_friend
CPKolkata,v_87verma,friend_of_friend
CPKolkata,princesharath,friend_of_friend
CPKolkata,Harshwardhan85,friend_of_friend
CPKolkata,Vishaljaiman8,friend_of_friend
@derekobrienmp,thecaravanindia,friend
ImtiyazParray10,thecaravanindia,follower_of_friend
chelseaagarwal_,thecaravanindia,follower_of_friend
AMANSINGHPONIY2,thecaravanindia,follower_of_friend
yogasaddle,thecaravanindia,follower_of_friend
Gaurav13879645,thecaravanindia,follower_of_friend
Vaanik5,thecaravanindia,follower_of_friend
geetime2,thecaravanindia,follower_of_friend
suggestmepswrd,thecaravanindia,follower_of_friend
SanM_97,thecaravanindia,follower_of_friend
Kumaran2108,thecaravanindia,follower_of_friend
SpacedOut808,thecaravanindia,follower_of_friend
viveksi41474142,thecaravanindia,follower_of_friend
AjitAvaan,thecaravanindia,follower_of_friend
SuriyaP06849886,thecaravanindia,follower_of_friend
SanjayT74940847,thecaravanindia,follower_of_friend
Ashacjoshi1,thecaravanindia,follower_of_friend
BKP19858932,thecaravanindia,follower_of_friend
JavedHasan7,thecaravanindia,follower_of_friend
MadhuGandhi18,thecaravanindia,follower_of_friend
DeshPre15801846,thecaravanindia,follower_of_friend
thecaravanindia,ImtiyazParray10,friend_of_friend
thecaravanindia,chelseaagarwal_,friend_of_friend
thecaravanindia,AMANSINGHPONIY2,friend_of_friend
thecaravanindia,yogasaddle,friend_of_friend
thecaravanindia,Gaurav13879645,friend_of_friend
thecaravanindia,Vaanik5,friend_of_friend
thecaravanindia,geetime2,friend_of_friend
thecaravanindia,suggestmepswrd,friend_of_friend
thecaravanindia,SanM_97,friend_of_friend
thecaravanindia,Kumaran2108,friend_of_friend
thecaravanindia,SpacedOut808,friend_of_friend
thecaravanindia,viveksi41474142,friend_of_friend
thecaravanindia,AjitAvaan,friend_of_friend
thecaravanindia,SuriyaP06849886,friend_of_friend
thecaravanindia,SanjayT74940847,friend_of_friend
thecaravanindia,Ashacjoshi1,friend_of_friend
thecaravanindia,BKP19858932,friend_of_friend
thecaravanindia,JavedHasan7,friend_of_friend
thecaravanindia,MadhuGandhi18,friend_of_friend
thecaravanindia,DeshPre15801846,friend_of_friend
@derekobrienmp,mandeeppunia1,friend
onkarsidhu17,mandeeppunia1,follower_of_friend
Rahamat74195764,mandeeppunia1,follower_of_friend
owlbaba213,mandeeppunia1,follower_of_friend
MukeshK40726006,mandeeppunia1,follower_of_friend
Mehbub0786,mandeeppunia1,follower_of_friend
Raeenraza2,mandeeppunia1,follower_of_friend
tarique_vns,mandeeppunia1,follower_of_friend
FARIYAD37845288,mandeeppunia1,follower_of_friend
chaurasia_h,mandeeppunia1,follower_of_friend
Amirkhanbhaiya4,mandeeppunia1,follower_of_friend
Gufran46323295,mandeeppunia1,follower_of_friend
Mdmanza58694880,mandeeppunia1,follower_of_friend
singchahal,mandeeppunia1,follower_of_friend
_Shakeel_Ahamed,mandeeppunia1,follower_of_friend
kpthan1988,mandeeppunia1,follower_of_friend
MDWarsi84,mandeeppunia1,follower_of_friend
Umarfarukhali,mandeeppunia1,follower_of_friend
NewsIndialive24,mandeeppunia1,follower_of_friend
kumar_uddeshay,mandeeppunia1,follower_of_friend
PrinceA83945575,mandeeppunia1,follower_of_friend
mandeeppunia1,onkarsidhu17,friend_of_friend
mandeeppunia1,Rahamat74195764,friend_of_friend
mandeeppunia1,owlbaba213,friend_of_friend
mandeeppunia1,MukeshK40726006,friend_of_friend
mandeeppunia1,Mehbub0786,friend_of_friend
mandeeppunia1,Raeenraza2,friend_of_friend
mandeeppunia1,tarique_vns,friend_of_friend
mandeeppunia1,FARIYAD37845288,friend_of_friend
mandeeppunia1,chaurasia_h,friend_of_friend
mandeeppunia1,Amirkhanbhaiya4,friend_of_friend
mandeeppunia1,Gufran46323295,friend_of_friend
mandeeppunia1,Mdmanza58694880,friend_of_friend
mandeeppunia1,singchahal,friend_of_friend
mandeeppunia1,_Shakeel_Ahamed,friend_of_friend
mandeeppunia1,kpthan1988,friend_of_friend
mandeeppunia1,MDWarsi84,friend_of_friend
mandeeppunia1,Umarfarukhali,friend_of_friend
mandeeppunia1,NewsIndialive24,friend_of_friend
mandeeppunia1,kumar_uddeshay,friend_of_friend
mandeeppunia1,PrinceA83945575,friend_of_friend
@derekobrienmp,DrRijuDutta_TMC,friend
simukherjee,DrRijuDutta_TMC,follower_of_friend
Blessin57837938,DrRijuDutta_TMC,follower_of_friend
i3JPRAiBZlTBYSb,DrRijuDutta_TMC,follower_of_friend
dutta_rubai,DrRijuDutta_TMC,follower_of_friend
tmcp_westbengal,DrRijuDutta_TMC,follower_of_friend
Ahmed444Saeed,DrRijuDutta_TMC,follower_of_friend
manishlaugh,DrRijuDutta_TMC,follower_of_friend
AsmaNad61398503,DrRijuDutta_TMC,follower_of_friend
dreamboyfaheem7,DrRijuDutta_TMC,follower_of_friend
SidMamtany,DrRijuDutta_TMC,follower_of_friend
aichindranil,DrRijuDutta_TMC,follower_of_friend
JeffinManuel,DrRijuDutta_TMC,follower_of_friend
TweetsoKhaja,DrRijuDutta_TMC,follower_of_friend
adityaraj_bgp,DrRijuDutta_TMC,follower_of_friend
Kasif_Khan,DrRijuDutta_TMC,follower_of_friend
RkMishraEr,DrRijuDutta_TMC,follower_of_friend
Nikh48982579,DrRijuDutta_TMC,follower_of_friend
gadi1590,DrRijuDutta_TMC,follower_of_friend
Inspector_sndip,DrRijuDutta_TMC,follower_of_friend
medicoanirban,DrRijuDutta_TMC,follower_of_friend
DrRijuDutta_TMC,simukherjee,friend_of_friend
DrRijuDutta_TMC,Blessin57837938,friend_of_friend
DrRijuDutta_TMC,i3JPRAiBZlTBYSb,friend_of_friend
DrRijuDutta_TMC,dutta_rubai,friend_of_friend
DrRijuDutta_TMC,tmcp_westbengal,friend_of_friend
DrRijuDutta_TMC,Ahmed444Saeed,friend_of_friend
DrRijuDutta_TMC,manishlaugh,friend_of_friend
DrRijuDutta_TMC,AsmaNad61398503,friend_of_friend
DrRijuDutta_TMC,dreamboyfaheem7,friend_of_friend
DrRijuDutta_TMC,SidMamtany,friend_of_friend
DrRijuDutta_TMC,aichindranil,friend_of_friend
DrRijuDutta_TMC,JeffinManuel,friend_of_friend
DrRijuDutta_TMC,TweetsoKhaja,friend_of_friend
DrRijuDutta_TMC,adityaraj_bgp,friend_of_friend
DrRijuDutta_TMC,Kasif_Khan,friend_of_friend
DrRijuDutta_TMC,RkMishraEr,friend_of_friend
DrRijuDutta_TMC,Nikh48982579,friend_of_friend
DrRijuDutta_TMC,gadi1590,friend_of_friend
DrRijuDutta_TMC,Inspector_sndip,friend_of_friend
DrRijuDutta_TMC,medicoanirban,friend_of_friend
@derekobrienmp,em_basu,friend
riodigitalagenc,em_basu,follower_of_friend
ripon07622012,em_basu,follower_of_friend
KmSohelRana7,em_basu,follower_of_friend
TanmoyB67258251,em_basu,follower_of_friend
AkshatKohli7,em_basu,follower_of_friend
rashedultoday,em_basu,follower_of_friend
SumanDa74995505,em_basu,follower_of_friend
arghya_k,em_basu,follower_of_friend
NS92723701,em_basu,follower_of_friend
hooohaah,em_basu,follower_of_friend
Ken01978,em_basu,follower_of_friend
RajarshiDatta15,em_basu,follower_of_friend
projo_IDS,em_basu,follower_of_friend
RupakChatto,em_basu,follower_of_friend
alpanajg,em_basu,follower_of_friend
Cap_Brhamachari,em_basu,follower_of_friend
shreyaamishra07,em_basu,follower_of_friend
Doctor_Snow_,em_basu,follower_of_friend
SayakSircar,em_basu,follower_of_friend
anindya0909,em_basu,follower_of_friend
em_basu,riodigitalagenc,friend_of_friend
em_basu,ripon07622012,friend_of_friend
em_basu,KmSohelRana7,friend_of_friend
em_basu,TanmoyB67258251,friend_of_friend
em_basu,AkshatKohli7,friend_of_friend
em_basu,rashedultoday,friend_of_friend
em_basu,SumanDa74995505,friend_of_friend
em_basu,arghya_k,friend_of_friend
em_basu,NS92723701,friend_of_friend
em_basu,hooohaah,friend_of_friend
em_basu,Ken01978,friend_of_friend
em_basu,RajarshiDatta15,friend_of_friend
em_basu,projo_IDS,friend_of_friend
em_basu,RupakChatto,friend_of_friend
em_basu,alpanajg,friend_of_friend
em_basu,Cap_Brhamachari,friend_of_friend
em_basu,shreyaamishra07,friend_of_friend
em_basu,Doctor_Snow_,friend_of_friend
em_basu,SayakSircar,friend_of_friend
em_basu,anindya0909,friend_of_friend
@derekobrienmp,iamsaaurav,friend
KarmakarSpeaks,iamsaaurav,follower_of_friend
nityananda119,iamsaaurav,follower_of_friend
MdShovo41445548,iamsaaurav,follower_of_friend
GoirikAbhash,iamsaaurav,follower_of_friend
Krishne71503782,iamsaaurav,follower_of_friend
NilKabb19840607,iamsaaurav,follower_of_friend
chand_nilay,iamsaaurav,follower_of_friend
SAURAVSHEGOKAR8,iamsaaurav,follower_of_friend
SiamKha69151555,iamsaaurav,follower_of_friend
MdKamru74393525,iamsaaurav,follower_of_friend
IamPrantar,iamsaaurav,follower_of_friend
AleekTheImortal,iamsaaurav,follower_of_friend
DasAaradhana,iamsaaurav,follower_of_friend
RahulDu31609102,iamsaaurav,follower_of_friend
Poulami54931161,iamsaaurav,follower_of_friend
_shree_010,iamsaaurav,follower_of_friend
Rajashr11369624,iamsaaurav,follower_of_friend
ApurboKarmokar3,iamsaaurav,follower_of_friend
Soham24746781,iamsaaurav,follower_of_friend
Siddiku26148616,iamsaaurav,follower_of_friend
iamsaaurav,KarmakarSpeaks,friend_of_friend
iamsaaurav,nityananda119,friend_of_friend
iamsaaurav,MdShovo41445548,friend_of_friend
iamsaaurav,GoirikAbhash,friend_of_friend
iamsaaurav,Krishne71503782,friend_of_friend
iamsaaurav,NilKabb19840607,friend_of_friend
iamsaaurav,chand_nilay,friend_of_friend
iamsaaurav,SAURAVSHEGOKAR8,friend_of_friend
iamsaaurav,SiamKha69151555,friend_of_friend
iamsaaurav,MdKamru74393525,friend_of_friend
iamsaaurav,IamPrantar,friend_of_friend
iamsaaurav,AleekTheImortal,friend_of_friend
iamsaaurav,DasAaradhana,friend_of_friend
iamsaaurav,RahulDu31609102,friend_of_friend
iamsaaurav,Poulami54931161,friend_of_friend
iamsaaurav,_shree_010,friend_of_friend
iamsaaurav,Rajashr11369624,friend_of_friend
iamsaaurav,ApurboKarmokar3,friend_of_friend
iamsaaurav,Soham24746781,friend_of_friend
iamsaaurav,Siddiku26148616,friend_of_friend
@derekobrienmp,sonaliranade,friend
ham_soham,sonaliranade,follower_of_friend
mehus3rnam3,sonaliranade,follower_of_friend
K_door_gates,sonaliranade,follower_of_friend
chweepster,sonaliranade,follower_of_friend
Dr_Riya_Chopra,sonaliranade,follower_of_friend
VedhaA19,sonaliranade,follower_of_friend
ImJammil,sonaliranade,follower_of_friend
gauravsethi78,sonaliranade,follower_of_friend
sadiq_karur,sonaliranade,follower_of_friend
VINEET334,sonaliranade,follower_of_friend
veluran,sonaliranade,follower_of_friend
akrama_khatun,sonaliranade,follower_of_friend
RavsMalik,sonaliranade,follower_of_friend
PratimaKondacha,sonaliranade,follower_of_friend
SwathiRaoKapoo1,sonaliranade,follower_of_friend
raheem_talwar,sonaliranade,follower_of_friend
sanjeev58245110,sonaliranade,follower_of_friend
madmonkeykungfu,sonaliranade,follower_of_friend
ashajadeja325,sonaliranade,follower_of_friend
idopilates__,sonaliranade,follower_of_friend
sonaliranade,ham_soham,friend_of_friend
sonaliranade,mehus3rnam3,friend_of_friend
sonaliranade,K_door_gates,friend_of_friend
sonaliranade,chweepster,friend_of_friend
sonaliranade,Dr_Riya_Chopra,friend_of_friend
sonaliranade,VedhaA19,friend_of_friend
sonaliranade,ImJammil,friend_of_friend
sonaliranade,gauravsethi78,friend_of_friend
sonaliranade,sadiq_karur,friend_of_friend
sonaliranade,VINEET334,friend_of_friend
sonaliranade,veluran,friend_of_friend
sonaliranade,akrama_khatun,friend_of_friend
sonaliranade,RavsMalik,friend_of_friend
sonaliranade,PratimaKondacha,friend_of_friend
sonaliranade,SwathiRaoKapoo1,friend_of_friend
sonaliranade,raheem_talwar,friend_of_friend
sonaliranade,sanjeev58245110,friend_of_friend
sonaliranade,madmonkeykungfu,friend_of_friend
sonaliranade,ashajadeja325,friend_of_friend
sonaliranade,idopilates__,friend_of_friend
@derekobrienmp,vinodjose,friend
farhansiddiqui5,vinodjose,follower_of_friend
ihskaa,vinodjose,follower_of_friend
Abhis_speaks,vinodjose,follower_of_friend
niteshr01304499,vinodjose,follower_of_friend
MadhuGandhi18,vinodjose,follower_of_friend
JurassicPork16,vinodjose,follower_of_friend
Marines81252237,vinodjose,follower_of_friend
KuhukB,vinodjose,follower_of_friend
ShujatA48436048,vinodjose,follower_of_friend
