Source,Target
SAMIRMA39756993,MamataOfficial
FarukMa79499879,MahuaMoitra
smartgeek0001,MahuaMoitra
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
spiritneeraj,MahuaMoitra
MdSaeedPasha,MahuaMoitra
samanta_gouri,MahuaMoitra
rsaxena_rajat,MahuaMoitra
SDK_Talks,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
ashish_bhunia,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
TanujBiswas8,MahuaMoitra
0x101,MahuaMoitra
sundarmukherjee,MahuaMoitra
AarushiChaitnya,MahuaMoitra
Gaddapa,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
BirtSakshi,MahuaMoitra
_Hitlur,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
JosiJoseM,MahuaMoitra
jeynarayanan271,MahuaMoitra
Tinkerandthink,MahuaMoitra
Tamil1947,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
PuneetSambhal,MahuaMoitra
ashish_bhunia,MahuaMoitra
Kalam0092,MahuaMoitra
ArifWaheed,MahuaMoitra
Bhartiyanagrika,MahuaMoitra
IndianCrying,MahuaMoitra
sanaya74,MahuaMoitra
javed23134968,MahuaMoitra
PeterJo19523832,MahuaMoitra
Gulshan48005053,MahuaMoitra
VSVirk,MahuaMoitra
BAtamnirbhar,MahuaMoitra
NanhaRaahi,MahuaMoitra
REHANRAZAQADRI,MahuaMoitra
FarukMa79499879,MahuaMoitra
bakrawala_zaid,MahuaMoitra
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
DastaanSin258,MahuaMoitra
BanglaiJanun,MahuaMoitra
Ashrafi84792105,MahuaMoitra
BAtamnirbhar,MahuaMoitra
ashish_bhunia,MahuaMoitra
sajid_star7,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
BibhasD05098661,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
Afa81071586,MahuaMoitra
TanujBiswas8,MahuaMoitra
0x101,MahuaMoitra
AshisBhunia19,derekobrienmp
ashish_bhunia,derekobrienmp
RajuReyaz,derekobrienmp
RAJA98624723,derekobrienmp
MdAlamgirMond13,derekobrienmp
Porimal_Bong,derekobrienmp
Ehshan55969263,derekobrienmp
bengali_boss,derekobrienmp
DerrekSpace,derekobrienmp
amitkrawasthi1,derekobrienmp
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
mohannarayan15,MahuaMoitra
PuneetSambhal,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
JabbarS47053577,MahuaMoitra
Kashif_Jawaid86,MahuaMoitra
SanjibKumarBha8,MahuaMoitra
balawan_mawrie,MahuaMoitra
vasudevkulk,MahuaMoitra
Amritsardar,MahuaMoitra
rollingstone316,MahuaMoitra
hamidsobia,MahuaMoitra
Humaira05773921,MahuaMoitra
Mouliksha1,MahuaMoitra
Ali44820571,MahuaMoitra
ManosReverse,MahuaMoitra
SnigdhaSourav,MahuaMoitra
Mansimr46260982,MahuaMoitra
Mansoorahmed06,MahuaMoitra
sumanvdeshpande,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
BAtamnirbhar,MahuaMoitra
NanhaRaahi,MahuaMoitra
Sayeed09448485,MahuaMoitra
gouspeershaikh,MahuaMoitra
raj_manglick,MahuaMoitra
MDas75422405,MahuaMoitra
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
SoumenSamui11,MamataOfficial
subhajitdas2co1,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
SumanBasu1967,MamataOfficial
PujaDas02457271,MamataOfficial
JitunNaiya,MamataOfficial
NilimeshDas2,MamataOfficial
Humaira05773921,MahuaMoitra
CoochbeharT,MahuaMoitra
dreammail4u,MahuaMoitra
PRASENJ88493509,MahuaMoitra
Ast4life1,MahuaMoitra
Anushka24661709,MahuaMoitra
sayanaitc,MahuaMoitra
Another31052740,MahuaMoitra
aitcsushovan,MahuaMoitra
TMCP_Supporters,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AjayyMishraa,MahuaMoitra
Mohamma63736999,MahuaMoitra
TaniyaPatel7861,MahuaMoitra
ibrahimpatel007,MahuaMoitra
HanifPatni,MahuaMoitra
AbdulGa12794069,MahuaMoitra
harish_nayana,MahuaMoitra
SitaraPradhan,MahuaMoitra
viditijajodia,MahuaMoitra
Sayeed91036296,MahuaMoitra
Abhilash_Fasul,MahuaMoitra
Gracias57614818,MahuaMoitra
treeshade01,MahuaMoitra
piyuzs,MahuaMoitra
tigiphilip,MahuaMoitra
rayalaratnam,MahuaMoitra
Hemsing53317026,MahuaMoitra
riyazahmad6828,MahuaMoitra
IndianCrying,MahuaMoitra
Titir01754174,MahuaMoitra
SwatilekhaDebn1,MahuaMoitra
Ck75198477,MahuaMoitra
AHusainAhmed786,MahuaMoitra
Samrat63997071,MahuaMoitra
Nazeemahmed07,MahuaMoitra
aitmc_arup,MahuaMoitra
mdaslam48365235,MahuaMoitra
Mansiiiee,MahuaMoitra
gousiya786,MahuaMoitra
parekh_time,MahuaMoitra
maryinpecos,MahuaMoitra
PRASENJ88493509,MahuaMoitra
husaineco,MahuaMoitra
ManosReverse,MahuaMoitra
iScitaramSays,MahuaMoitra
mohniskha,MahuaMoitra
Aziz83081657,MahuaMoitra
Siddhar35652992,MahuaMoitra
gousiya786,MahuaMoitra
SimpleSadique,MahuaMoitra
Dilchasp_Batein,MahuaMoitra
suhailmalik336,MahuaMoitra
BHARATI04969364,MahuaMoitra
DINESHKUMSR15,MahuaMoitra
Mansimr46260982,MahuaMoitra
OMShukla_04,MahuaMoitra
RachnaR44622833,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
ImaadhShariff,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
Vkrishn30256913,MahuaMoitra
BhartiDevi2194,MahuaMoitra
sahidulshaikh14,MahuaMoitra
skgayen,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
BharatNirwal,MahuaMoitra
dhingreja_ashok,MahuaMoitra
KRISHNA98815708,MahuaMoitra
jayantakarmakar,MahuaMoitra
Giyasuddinlask7,MahuaMoitra
ArSajid13,MahuaMoitra
Patelprafulkr,MahuaMoitra
umranpspk,MahuaMoitra
AdityaGotmare8,MahuaMoitra
imosama003,MahuaMoitra
bakrawala_zaid,MahuaMoitra
KrishK_Goswami,MahuaMoitra
Its_your_Ani,MahuaMoitra
abhatt88,MahuaMoitra
Subhasi83803995,MamataOfficial
UttamPa62475182,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
BapiMir5,MamataOfficial
SantuDa05231580,MamataOfficial
SouravSekh2,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
Abhinan18330778,MahuaMoitra
MdFahad85889328,MahuaMoitra
Phoenix90431771,MahuaMoitra
PiyushK87703689,MahuaMoitra
NasirHu37125332,MahuaMoitra
HumorouslyVj,MahuaMoitra
mad_arvind,MahuaMoitra
Sapna484413232,MahuaMoitra
shadab4129,MahuaMoitra
Suvajitpaul23,MamataOfficial
Somenat63100167,MamataOfficial
Wasimaz89519453,MamataOfficial
rajeevgoyal7,MamataOfficial
TejendraSarkar2,MamataOfficial
RajaSar24703351,MamataOfficial
Titir01754174,MamataOfficial
MIJANUR58623700,MamataOfficial
aitcpartha,MamataOfficial
MLASabina,MamataOfficial
IndraniGupta9,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
iamANIRUDe,MahuaMoitra
shiv_k_deol,MahuaMoitra
Giyasuddinlask7,MahuaMoitra
TheRealHindust2,MahuaMoitra
Sawant1303,MahuaMoitra
spicysid20_,derekobrienmp
ak456910,derekobrienmp
HarshKa74697940,derekobrienmp
DalitRising76,derekobrienmp
RabiRsen397,derekobrienmp
Bilal69519866,derekobrienmp
12th_char,derekobrienmp
untvin,derekobrienmp
Muhamma84396098,derekobrienmp
Mohamme82614181,derekobrienmp
Rohitra57745036,MamataOfficial
souvikm00903231,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
maidul_middya,MamataOfficial
MonjurAlahi12,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
FarukMa79499879,MahuaMoitra
scape1977,MahuaMoitra
rajesh969414,MahuaMoitra
Patki1952,MahuaMoitra
Hell110Su,MahuaMoitra
satish_char,MahuaMoitra
ShreyaBanerj,MahuaMoitra
Darshan79015921,MahuaMoitra
adarshwaadi,AITCofficial
subhajitdas2co1,AITCofficial
skh_amer,AITCofficial
IpacSowjanya,AITCofficial
iamonlyabhik,AITCofficial
Anandarup13,AITCofficial
AyanMuk42474554,AITCofficial
Chanchalmanali,AITCofficial
SaddamHaque15,AITCofficial
ProsadGhosh9,AITCofficial
Eshansinha15,derekobrienmp
ultapulta_poli,derekobrienmp
EncourageAAP,derekobrienmp
PankajDKL,derekobrienmp
Kashinathmajh15,derekobrienmp
iamonlyabhik,derekobrienmp
Danish_zeyara,derekobrienmp
GulaabJa,derekobrienmp
kalyanyangon,derekobrienmp
koppik,derekobrienmp
FarukMa79499879,MahuaMoitra
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
Guneet67411141,MahuaMoitra
bengali_boss,MahuaMoitra
luv_hind,MahuaMoitra
AbdulHa09352940,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
Najibul_AITC,MahuaMoitra
PriyankushGhos3,MahuaMoitra
Najibul_AITC,MahuaMoitra
rahul_ghose,MahuaMoitra
GenV34043699,MahuaMoitra
sen_timental_a,MahuaMoitra
BiswaaSubrata,MahuaMoitra
Azgar22993776,MahuaMoitra
Charanjeet1302,MahuaMoitra
DeePra6,MahuaMoitra
KrishnaHegde_SS,MahuaMoitra
ShaKhaPraMuk,MahuaMoitra
BrainPoint6,MahuaMoitra
Navdeep__Raina_,MahuaMoitra
Akshay_Sah09,MahuaMoitra
prajakt990,MahuaMoitra
Onaesimus,MahuaMoitra
PVasanthibai,MahuaMoitra
PBerogar,MahuaMoitra
bonobtha,MahuaMoitra
malhijs,MahuaMoitra
scape1977,MahuaMoitra
Hell110Su,MahuaMoitra
ShreyaBanerj,MahuaMoitra
MairaIndian,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
Sk64123097,MahuaMoitra
Ers_Odi,MahuaMoitra
bengali_boss,MahuaMoitra
venitasjf1,MahuaMoitra
SohelRezza6,MahuaMoitra
sukesh1968,MahuaMoitra
VikramR48535938,MahuaMoitra
Rony15081947,MahuaMoitra
MominMo32489922,MahuaMoitra
Rakesh124582748,MahuaMoitra
rsgdkl,MahuaMoitra
AmalenduSardar1,AITCofficial
NURAMIN87166897,AITCofficial
Sanowerhussain9,AITCofficial
Rocky94249601,AITCofficial
AshrafiAshrafi9,AITCofficial
DusadhRavi,AITCofficial
coolestabhi14,AITCofficial
ShanuDa87415166,AITCofficial
RimiDey43117049,AITCofficial
ShreyaBanerj,AITCofficial
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
DaltanSaha,MahuaMoitra
PrabiraA,MahuaMoitra
ahmedna67816821,MahuaMoitra
BarKha_1234,MahuaMoitra
NowHema1,MahuaMoitra
Hasim993,MamataOfficial
SantuDa05231580,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
AbdurRafiqLask2,MamataOfficial
MdGMAnsari,MamataOfficial
RajeevK85481947,MamataOfficial
mustafa52953906,MamataOfficial
SanjayD01097323,SuvenduWB
UttamJa43722733,SuvenduWB
PayelRo57723165,SuvenduWB
SouravDindaBJP,SuvenduWB
RjKunal8,SuvenduWB
jhilichakrabor1,SuvenduWB
SouravDindaBJP,SuvenduWB
SanjoyG13234229,SuvenduWB
DebduttaMonda11,SuvenduWB
AbhaMistri,SuvenduWB
BabaAsaram,MamataOfficial
rajeevgoyal7,MamataOfficial
TejendraSarkar2,MamataOfficial
RajaSar24703351,MamataOfficial
MIJANUR58623700,MamataOfficial
MLASabina,MamataOfficial
iamonlyabhik,MamataOfficial
Dk1sFXTNOAfe2e0,MamataOfficial
sksdhn2015,MamataOfficial
sekh_jahidur,MamataOfficial
roopashrisinha1,MahuaMoitra
helpless_indian,MahuaMoitra
GulaabJa,MahuaMoitra
Singh10tar,MahuaMoitra
mohanvthomas,MahuaMoitra
tonyfrancis21,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
DEBASHISDATTAR1,MahuaMoitra
Hasim993,MamataOfficial
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
pratipbanerjee2,MamataOfficial
MdGMAnsari,MamataOfficial
amitbharat143,MahuaMoitra
Nuralammallik9,MahuaMoitra
Patki1952,MahuaMoitra
facts47021638,MahuaMoitra
AbdulHa09352940,MahuaMoitra
shantandrak,MahuaMoitra
twit_dnc,MahuaMoitra
RishiSrinu1,MahuaMoitra
amit02903101,MahuaMoitra
IndianCrying,MahuaMoitra
ZvSyedr,MahuaMoitra
Am_SunnyRajput,MahuaMoitra
bakrawala_zaid,MahuaMoitra
Jawaharchin,MahuaMoitra
manishkumar22_,MahuaMoitra
Najibul_AITC,MahuaMoitra
Vikas9Singh,MahuaMoitra
Kalam0092,MahuaMoitra
RattanRai11,MahuaMoitra
PrabirP95205645,MahuaMoitra
HiraLal19861633,MahuaMoitra
helpless_indian,MahuaMoitra
seoabid_hussain,MahuaMoitra
GulaabJa,MahuaMoitra
aslam55a,MahuaMoitra
DEBASHISDATTAR1,MahuaMoitra
HARVEY_WEAVING,MahuaMoitra
BlameNehru,MahuaMoitra
Nandita35193822,MahuaMoitra
RajaCho06655764,MahuaMoitra
Nimashe43068751,MahuaMoitra
Rupesh19116459,MahuaMoitra
JabbarS47053577,MahuaMoitra
LadyConstanz,MahuaMoitra
ashissa83727974,MahuaMoitra
FarukMa79499879,MahuaMoitra
Patki1952,MahuaMoitra
iScitaramSays,MahuaMoitra
AbdulHa09352940,MahuaMoitra
shantandrak,MahuaMoitra
helpless_indian,MahuaMoitra
amit02903101,MahuaMoitra
FarukMa79499879,MahuaMoitra
PVZJpPGfMK3Gaud,MahuaMoitra
mani24sjcpl,MahuaMoitra
notifysunil,MahuaMoitra
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
FamTapas,MamataOfficial
MdGMAnsari,MamataOfficial
AbhrajitDutta6,SitaramYechury
_sajohn,SitaramYechury
SADANANDAMISH11,SitaramYechury
ishaneeb7,SitaramYechury
SahuBasudas,SitaramYechury
amit_malick,SitaramYechury
andolanjiviPb,SitaramYechury
SarallaPotte,SitaramYechury
CheGuev03061168,SitaramYechury
naufal1986,SitaramYechury
JDVankar2,MahuaMoitra
SawoodHussain3,MahuaMoitra
musthu001,MahuaMoitra
0x101,MahuaMoitra
AryanAh66409624,MahuaMoitra
coljasonpeter,MahuaMoitra
KanakKumarMukh4,MahuaMoitra
Rashed87932758,MahuaMoitra
CCastelino,MahuaMoitra
SauravD16550316,MahuaMoitra
RajuSha36705147,AITCofficial
AashuTy67551941,AITCofficial
monirulpiyada01,AITCofficial
AmritaR72454865,AITCofficial
akbarcbe001,AITCofficial
Rajiv88311031,AITCofficial
Peace_Nirvana1,AITCofficial
Bhuvan67342225,AITCofficial
SagarikaAdhika6,AITCofficial
Samares05229630,AITCofficial
Subhasi83803995,MamataOfficial
Non_substance,MamataOfficial
randhirrana,MamataOfficial
Surinde60617881,MamataOfficial
JeevanThakur08,MamataOfficial
PQRSTakhar9,MamataOfficial
SoumoDutta11,MamataOfficial
UttarChhatra,MamataOfficial
dodgertnk,MamataOfficial
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
grg1202,MahuaMoitra
helpless_indian,MahuaMoitra
IndianCrying,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
RiyaxJ,MahuaMoitra
Partho17,MahuaMoitra
oceanof_joy,MamataOfficial
Funda50007584,MamataOfficial
Shubham09172552,MamataOfficial
mdtauhidsk,MamataOfficial
Rk2239239974,MamataOfficial
phalgunee_1703,MamataOfficial
coolrealpk,MamataOfficial
Suvajitpaul23,MamataOfficial
SanjibB28018136,MamataOfficial
mpmanasofficial,MamataOfficial
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
hemanthr461,MahuaMoitra
KalikrishnaMon2,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
Vkrishn30256913,MahuaMoitra
EpicWorldIndia,MahuaMoitra
TirthadeepK,MahuaMoitra
Titir01754174,derekobrienmp
AvirupZico1,derekobrienmp
MilanB88,derekobrienmp
surajitsarkar24,derekobrienmp
SudipGi51470351,derekobrienmp
MamaniShampa,derekobrienmp
SAJEDUL67024655,derekobrienmp
nilasishkar_jio,derekobrienmp
ImtiazurRahma15,derekobrienmp
GanAbhijit,derekobrienmp
JeevanThakur08,MahuaMoitra
AbdulHa09352940,MahuaMoitra
helpless_indian,MahuaMoitra
AberrantReader,MahuaMoitra
bakrawala_zaid,MahuaMoitra
FarukMa79499879,MahuaMoitra
twaha_yasin,MahuaMoitra
amit_guptta,MahuaMoitra
harish_nayana,MahuaMoitra
ShibsankarPoll3,MahuaMoitra
Praveen_up78,MamataOfficial
jackspho,MamataOfficial
mahendra52000,MamataOfficial
DeepakP34486428,MamataOfficial
NilimeshDas2,MamataOfficial
Somenat63100167,MamataOfficial
mollick_kochi,MamataOfficial
BiplabMohini,MamataOfficial
JamaderSaker,MamataOfficial
aitc_amrit,MamataOfficial
BASSISAAB11,MamataOfficial
sanjeeda_sk,MamataOfficial
Hasim993,MamataOfficial
souvikm00903231,MamataOfficial
GulaabJa,MamataOfficial
venitasjf1,MamataOfficial
aslam55a,MamataOfficial
JyotiChowdhur17,MamataOfficial
GulaabJa,MamataOfficial
Ritu_Chhipa,SitaramYechury
surabhidwivedi_,SitaramYechury
MrGibbsDJ,SitaramYechury
ComunistaRosso,SitaramYechury
Ranjeet73211149,SitaramYechury
ghamjoon,SitaramYechury
venitasjf1,MahuaMoitra
grg1202,MahuaMoitra
helpless_indian,MahuaMoitra
IndianCrying,MahuaMoitra
rajaali78648,MahuaMoitra
Partho17,MahuaMoitra
jp_clinton,MahuaMoitra
MominMo32489922,MahuaMoitra
VivekShridhar4,MahuaMoitra
VikramR48535938,MahuaMoitra
TejendraSarkar2,MamataOfficial
sumitjolly1,MamataOfficial
Najibul_AITC,MamataOfficial
MANASKU20832554,MamataOfficial
0Squad202,MamataOfficial
Suvajitpaul23,MamataOfficial
ShreyaBanerj,MamataOfficial
Babitaji234,MamataOfficial
its_rjrupesh,MamataOfficial
MISTARULSK15,MamataOfficial
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
Debasis61903282,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
Aru10633284,MahuaMoitra
rajeshraja2018,MahuaMoitra
JuelMolla7,MahuaMoitra
HassanThander,MahuaMoitra
venitasjf1,MahuaMoitra
ashish_bhunia,MahuaMoitra
sukesh1968,MahuaMoitra
VikramR48535938,MahuaMoitra
okmansai,MahuaMoitra
Pradyut35160294,MahuaMoitra
mrsinghCricUmp,MahuaMoitra
raga_warrior,MahuaMoitra
VD18231409,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
RonyMon31958913,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
BabuRakshit4,MamataOfficial
Santinagar13,MamataOfficial
SkAnisu50856943,MamataOfficial
JitunNaiya,MamataOfficial
ShahidR46895551,derekobrienmp
AbhinabMukhopa2,derekobrienmp
JohnChr35883712,derekobrienmp
Virupaksha_hs,derekobrienmp
nittenjaju,derekobrienmp
thekopargaonkar,derekobrienmp
debjanipk,derekobrienmp
GTakodara,derekobrienmp
AllwynGonsalve3,derekobrienmp
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
SandipChand19,SuvenduWB
Madhumi69263117,SuvenduWB
Buddhad58746461,SuvenduWB
Madhumi69263117,SuvenduWB
NirajTh62399801,SuvenduWB
NirajTh29297956,SuvenduWB
SuvenduGhorai19,SuvenduWB
RabinathThakur,SuvenduWB
venitasjf1,MahuaMoitra
ashish_bhunia,MahuaMoitra
SoumenSamui11,MahuaMoitra
shahidrokadiya,MahuaMoitra
VikramR48535938,MahuaMoitra
riyazahmad6828,MahuaMoitra
JuelMolla7,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
TanujBiswas8,MahuaMoitra
FarukMa79499879,MahuaMoitra
RakeshMahnot,MahuaMoitra
scape1977,MahuaMoitra
chandradhas,MahuaMoitra
rajesh969414,MahuaMoitra
Davinde03515988,MahuaMoitra
gps49349603,MahuaMoitra
Geeta65793763,MahuaMoitra
Patki1952,MahuaMoitra
Udit99843808,MahuaMoitra
JUNEDAHMEDMOHA2,MahuaMoitra
Nazeemahmed07,MahuaMoitra
IceSooper,MahuaMoitra
nregalsuit,MahuaMoitra
Ashvendralodhi5,MahuaMoitra
Najibul_AITC,MahuaMoitra
NAGPUR_SANTRA2,MahuaMoitra
PraCoolkarni,MahuaMoitra
Fictionizta,MahuaMoitra
SoumenSamui11,MahuaMoitra
ashish_bhunia,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
AravindPerumal2,MahuaMoitra
FarukMa79499879,MahuaMoitra
Giyasuddinlask7,MahuaMoitra
LadyConstanz,MahuaMoitra
FarukMa79499879,MahuaMoitra
Pain07001762,MahuaMoitra
riyazahmad6828,MahuaMoitra
nooruddinshabaz,MahuaMoitra
DeepSee12332302,MahuaMoitra
manjit_tirkey,MahuaMoitra
LadyConstanz,MahuaMoitra
SekarRathin,MahuaMoitra
NadiaBexley,MahuaMoitra
FarukMa79499879,MahuaMoitra
scape1977,MahuaMoitra
Davinde03515988,MahuaMoitra
Hell110Su,MahuaMoitra
hizo_mizo,MahuaMoitra
ShreyaBanerj,MahuaMoitra
indianproud12,MahuaMoitra
ritadhi,MahuaMoitra
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
SumanBasu1967,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
NilimeshDas2,MamataOfficial
bengali_boss,DidiKeBolo
NimaTsheringS19,DidiKeBolo
KushalKundu9,DidiKeBolo
Deepakk35094018,DidiKeBolo
p_ankitraj,DidiKeBolo
Akashde45558376,DidiKeBolo
Dipanchatterj12,DidiKeBolo
SarfarazAlamInd,DidiKeBolo
0743f11298694f7,DidiKeBolo
AiMathukutty,SitaramYechury
misraarunabha,SitaramYechury
Stalin20645887,SitaramYechury
ComradeAshish07,SitaramYechury
Ajith16068794,SitaramYechury
kapadia_puli,SitaramYechury
AiksDulichand,SitaramYechury
gpranab2012,SitaramYechury
madhulina10,SitaramYechury
arunji15,SitaramYechury
Shubham09172552,MamataOfficial
adityadagar84,MamataOfficial
NilimeshDas2,MamataOfficial
GopalNand7,MamataOfficial
rajeevgoyal7,MamataOfficial
PronayRoyChowd1,MamataOfficial
RajaSar24703351,MamataOfficial
Najibul_AITC,MamataOfficial
SouvikM99875820,MamataOfficial
MdNoorA22286087,MamataOfficial
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
BalaramsingT,MahuaMoitra
irfankhantn,MahuaMoitra
BiplabBagchi7,MahuaMoitra
mohammad__aslam,MahuaMoitra
aslam55a,MahuaMoitra
IndraniGupta9,MahuaMoitra
FarukMa79499879,MahuaMoitra
Kubera79938340,MahuaMoitra
maidul_middya,MahuaMoitra
Kunal9510,MahuaMoitra
mdaslam48365235,MahuaMoitra
Indian_ByChoice,MahuaMoitra
harish_nayana,MahuaMoitra
ZahidJagirdar,MahuaMoitra
MominKaif12,MamataOfficial
TonySta48227076,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
RajDevyansh,MamataOfficial
maidul_middya,MamataOfficial
maidul_middya,MamataOfficial
Shyamal41099981,MamataOfficial
ONTUSK2,MamataOfficial
Robinde14442285,MahuaMoitra
MdArifA43140355,MahuaMoitra
FarukMa79499879,MahuaMoitra
RakeshMahnot,MahuaMoitra
scape1977,MahuaMoitra
Surjeet_singh25,MahuaMoitra
RupneetN,MahuaMoitra
rajesh969414,MahuaMoitra
Davinde03515988,MahuaMoitra
RajKumarGorain1,SitaramYechury
AmitKum15993465,SitaramYechury
ssmudhar1986,SitaramYechury
Sandeepkavumbai,SitaramYechury
vsvmumbai,SitaramYechury
aneeshkannoth,SitaramYechury
saltmangolover,SitaramYechury
LeftTurn0,SitaramYechury
ASHITBARANCHAK1,SitaramYechury
g_mathai,SitaramYechury
TejendraSarkar2,MamataOfficial
Najibul_AITC,MamataOfficial
MANASKU20832554,MamataOfficial
ShreyaBanerj,MamataOfficial
Subhasi83803995,MamataOfficial
Babitaji234,MamataOfficial
its_rjrupesh,MamataOfficial
MISTARULSK15,MamataOfficial
Hasim993,MamataOfficial
JamaderSaker,MamataOfficial
Mahua_Moitra_F,MahuaMoitra
sajit216,MahuaMoitra
helpless_indian,MahuaMoitra
GulaabJa,MahuaMoitra
Singh10tar,MahuaMoitra
harish_nayana,MahuaMoitra
Gkills1,MahuaMoitra
HasanMa54536959,MahuaMoitra
aslam55a,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
sahidulshaikh14,MahuaMoitra
rasta_3007,MahuaMoitra
ColTekpal,MahuaMoitra
FarukMa79499879,MahuaMoitra
DeogirikarSagar,MahuaMoitra
RoshanAzeem2,MahuaMoitra
Mahua_Moitra_F,MahuaMoitra
Anwesha2019,MahuaMoitra
roopashrisinha1,MahuaMoitra
azam_rmu,MahuaMoitra
ASiddeik,MahuaMoitra
poloRamky,MahuaMoitra
NeelDas83815238,MahuaMoitra
NKallatra,MahuaMoitra
Rajat_48,MahuaMoitra
PraveenPius,MahuaMoitra
Vardilal1,MahuaMoitra
raneabhijeet,MahuaMoitra
ShwetadrSharma,MahuaMoitra
FarukMa79499879,MahuaMoitra
Akramsohail10,MahuaMoitra
rakesh31046324,MahuaMoitra
Pain07001762,MahuaMoitra
